"geoid.msa","ntdid"
20740,"5099"
20740,"5099"
20740,"5099"
20740,"5099"
NA,"5102"
NA,"5102"
NA,"5102"
NA,"5102"
NA,"5102"
16980,"5103"
16980,"5103"
16980,"5103"
16980,"5103"
16980,"5103"
16980,"5103"
16980,"5103"
16980,"5103"
16980,"5103"
16980,"5103"
16980,"5104"
16980,"5104"
16980,"5104"
16980,"5104"
16980,"5104"
16980,"5104"
16980,"5104"
16980,"5104"
16980,"5104"
16980,"5104"
21780,"5107"
21780,"5107"
21780,"5107"
27500,"5108"
27500,"5108"
27500,"5108"
27500,"5108"
27500,"5108"
27500,"5108"
27500,"5108"
27500,"5108"
27500,"5108"
27500,"5108"
27500,"5109"
27500,"5109"
27500,"5109"
27500,"5109"
27500,"5109"
27500,"5109"
27500,"5109"
27500,"5109"
27500,"5109"
27500,"5109"
14020,"5110"
14020,"5110"
14020,"5110"
14020,"5110"
14020,"5110"
14020,"5110"
14020,"5110"
14020,"5110"
14020,"5110"
14020,"5110"
16980,"5113"
16980,"5113"
16980,"5113"
16980,"5113"
16980,"5113"
16980,"5113"
16980,"5113"
16980,"5113"
16980,"5113"
16980,"5113"
17460,"5117"
17460,"5117"
17460,"5117"
17460,"5117"
17460,"5117"
17460,"5117"
17460,"5117"
17460,"5117"
17460,"5117"
17460,"5117"
16980,"5118"
16980,"5118"
16980,"5118"
16980,"5118"
16980,"5118"
16980,"5118"
16980,"5118"
16980,"5118"
16980,"5118"
16980,"5118"
19820,"5119"
19820,"5119"
19820,"5119"
19820,"5119"
19820,"5119"
19820,"5119"
19820,"5119"
19820,"5119"
19820,"5119"
19820,"5119"
16980,"5131"
16980,"5131"
16980,"5131"
16980,"5131"
16980,"5131"
16980,"5131"
16980,"5131"
16980,"5131"
16980,"5131"
16980,"5131"
35660,"5132"
35660,"5132"
35660,"5132"
35660,"5132"
35660,"5132"
35660,"5132"
35660,"5132"
35660,"5132"
35660,"5132"
35660,"5132"
20740,"5133"
20740,"5133"
20740,"5133"
20740,"5133"
20740,"5133"
20740,"5133"
20740,"5133"
NA,"5138"
NA,"5138"
NA,"5138"
NA,"5138"
NA,"5138"
NA,"5138"
NA,"5138"
NA,"5138"
19820,"5141"
19820,"5141"
19820,"5141"
19820,"5141"
19820,"5141"
19820,"5141"
19820,"5141"
19820,"5141"
19820,"5141"
19820,"5141"
48260,"5142"
48260,"5142"
48260,"5142"
48260,"5142"
17460,"5143"
17460,"5143"
17460,"5143"
17460,"5143"
17460,"5143"
17460,"5143"
17460,"5143"
17460,"5143"
17460,"5143"
17460,"5143"
29020,"5145"
29020,"5145"
29020,"5145"
29020,"5145"
29020,"5145"
29020,"5145"
29020,"5145"
29020,"5145"
29020,"5145"
29020,"5145"
41180,"5146"
41180,"5146"
41180,"5146"
41180,"5146"
41180,"5146"
41180,"5146"
41180,"5146"
41180,"5146"
41180,"5146"
41180,"5146"
NA,"5147"
NA,"5147"
19820,"5148"
19820,"5148"
19820,"5148"
19820,"5148"
19820,"5148"
19820,"5148"
19820,"5148"
19820,"5148"
19820,"5148"
19820,"5148"
43780,"5149"
43780,"5149"
43780,"5149"
43780,"5149"
43780,"5149"
43780,"5149"
43780,"5149"
43780,"5149"
43780,"5149"
43780,"5149"
29100,"5152"
29100,"5152"
29100,"5152"
29100,"5152"
33460,"5154"
33460,"5154"
33460,"5154"
33460,"5154"
33460,"5154"
33460,"5154"
33460,"5154"
33460,"5154"
33460,"5154"
33460,"5154"
33460,"5155"
33460,"5155"
33460,"5155"
33460,"5155"
33460,"5155"
33460,"5155"
33460,"5155"
33460,"5155"
33460,"5155"
33460,"5155"
17140,"5157"
17140,"5157"
17140,"5157"
17140,"5157"
17140,"5157"
17140,"5157"
17140,"5157"
17140,"5157"
17140,"5157"
17140,"5157"
11460,"5158"
11460,"5158"
11460,"5158"
11460,"5158"
11460,"5158"
11460,"5158"
11460,"5158"
11460,"5158"
11460,"5158"
11460,"5158"
28100,"5159"
28100,"5159"
28100,"5159"
28100,"5159"
28100,"5159"
28100,"5159"
28100,"5159"
28100,"5159"
28100,"5159"
28100,"5159"
33340,"5160"
33340,"5160"
33340,"5160"
33340,"5160"
33340,"5160"
33340,"5160"
33340,"5160"
33340,"5160"
33340,"5160"
33340,"5160"
33340,"5161"
33340,"5161"
33340,"5161"
33340,"5161"
33340,"5161"
33340,"5161"
33340,"5161"
33340,"5161"
33340,"5161"
33340,"5161"
33140,"5162"
33140,"5162"
33140,"5162"
33140,"5162"
18140,"5163"
18140,"5163"
18140,"5163"
18140,"5163"
18140,"5163"
18140,"5163"
18140,"5163"
18140,"5163"
18140,"5163"
18140,"5163"
NA,"5164"
NA,"5164"
NA,"5164"
NA,"5164"
NA,"5164"
NA,"5164"
NA,"5164"
19380,"5165"
19380,"5165"
19380,"5165"
19380,"5165"
19380,"5165"
19380,"5165"
19380,"5165"
19380,"5165"
19380,"5165"
19380,"5165"
17140,"5166"
17140,"5166"
17140,"5166"
17140,"5166"
17140,"5166"
17140,"5166"
17140,"5166"
17140,"5166"
17140,"5166"
17140,"5166"
16980,"5167"
16980,"5167"
16980,"5167"
16980,"5167"
16980,"5167"
16980,"5167"
16980,"5167"
16980,"5167"
16980,"5167"
16980,"5167"
NA,"5168"
NA,"5168"
NA,"5168"
NA,"5168"
NA,"5168"
19380,"5169"
19380,"5169"
19380,"5169"
19380,"5169"
19380,"5169"
19380,"5169"
19380,"5169"
19380,"5169"
19380,"5169"
19380,"5169"
22540,"5171"
22540,"5171"
22540,"5171"
22540,"5171"
22540,"5171"
22540,"5171"
22540,"5171"
22540,"5171"
22540,"5171"
22540,"5171"
19180,"5174"
19180,"5174"
19180,"5174"
19180,"5174"
19180,"5174"
19180,"5174"
19180,"5174"
19180,"5174"
19180,"5174"
19180,"5174"
NA,"5175"
NA,"5175"
NA,"5175"
NA,"5175"
NA,"5175"
16980,"5176"
16980,"5176"
16980,"5176"
16980,"5176"
16980,"5176"
16980,"5176"
16980,"5176"
16980,"5176"
16980,"5176"
16980,"5176"
18020,"5177"
18020,"5177"
18020,"5177"
18020,"5177"
16980,"5179"
16980,"5179"
16980,"5179"
16980,"5179"
16980,"5179"
16980,"5179"
16980,"5179"
16980,"5179"
16980,"5179"
19820,"5180"
19820,"5180"
19820,"5180"
19820,"5180"
19820,"5180"
19820,"5180"
19820,"5180"
19820,"5180"
19820,"5180"
NA,"5181"
NA,"5181"
NA,"5181"
NA,"5181"
NA,"5181"
NA,"5181"
16980,"5182"
16980,"5182"
16980,"5182"
16980,"5182"
16980,"5182"
16980,"5182"
16980,"5182"
16980,"5182"
16980,"5182"
16980,"5183"
16980,"5183"
16980,"5183"
16980,"5183"
16980,"5183"
16980,"5183"
16980,"5183"
24340,"5184"
24340,"5184"
24340,"5184"
24340,"5184"
24340,"5184"
24340,"5184"
24340,"5184"
24340,"5184"
26580,"5186"
26580,"5186"
26580,"5186"
26580,"5186"
26580,"5186"
26580,"5186"
26580,"5186"
NA,"5189"
NA,"5189"
NA,"5189"
NA,"5189"
NA,"5190"
18140,"5191"
18140,"5191"
NA,"5192"
NA,"5192"
19820,"5193"
19820,"5193"
19820,"5193"
40420,"5194"
40420,"5194"
31900,"5195"
31900,"5195"
31900,"5195"
31900,"5195"
24340,"5196"
24340,"5196"
24340,"5196"
49660,"5197"
49660,"5197"
49660,"5197"
17460,"5198"
17460,"5198"
17460,"5198"
18140,"5199"
18140,"5199"
18140,"5199"
17140,"5200"
17140,"5200"
17140,"5200"
26900,"5201"
26900,"5201"
26900,"5201"
33340,"5202"
33340,"5202"
33340,"5202"
16060,"5204"
16060,"5204"
16060,"5204"
31860,"5205"
31860,"5205"
31860,"5205"
33220,"5207"
33220,"5207"
33220,"5207"
33220,"5208"
33220,"5208"
33220,"5208"
26900,"5209"
26900,"5209"
26900,"5209"
33340,"5210"
33340,"5210"
33340,"5210"
NA,"5211"
NA,"5211"
NA,"5211"
40420,"5212"
40420,"5212"
40420,"5212"
16980,"5214"
16980,"5214"
16980,"5215"
16980,"5215"
NA,"5216"
31540,"5217"
20300,"6001"
20300,"6001"
20300,"6001"
20300,"6001"
20300,"6001"
20300,"6001"
20300,"6001"
20300,"6001"
20300,"6001"
20300,"6001"
21340,"6006"
21340,"6006"
21340,"6006"
21340,"6006"
21340,"6006"
21340,"6006"
21340,"6006"
21340,"6006"
21340,"6006"
21340,"6006"
19100,"6007"
19100,"6007"
19100,"6007"
19100,"6007"
19100,"6007"
19100,"6007"
19100,"6007"
19100,"6007"
19100,"6007"
19100,"6007"
26420,"6008"
26420,"6008"
26420,"6008"
26420,"6008"
26420,"6008"
26420,"6008"
26420,"6008"
26420,"6008"
26420,"6008"
26420,"6008"
29700,"6009"
29700,"6009"
29700,"6009"
29700,"6009"
29700,"6009"
29700,"6009"
29700,"6009"
29700,"6009"
29700,"6009"
29700,"6009"
31180,"6010"
31180,"6010"
31180,"6010"
31180,"6010"
31180,"6010"
31180,"6010"
31180,"6010"
31180,"6010"
31180,"6010"
31180,"6010"
41700,"6011"
41700,"6011"
41700,"6011"
41700,"6011"
41700,"6011"
41700,"6011"
41700,"6011"
41700,"6011"
41700,"6011"
41700,"6011"
47380,"6012"
47380,"6012"
47380,"6012"
47380,"6012"
47380,"6012"
47380,"6012"
47380,"6012"
47380,"6012"
47380,"6012"
47380,"6012"
13140,"6013"
13140,"6013"
13140,"6013"
13140,"6013"
13140,"6013"
13140,"6013"
13140,"6013"
13140,"6013"
13140,"6013"
13140,"6013"
15180,"6014"
15180,"6014"
15180,"6014"
15180,"6014"
15180,"6014"
15180,"6014"
15180,"6014"
15180,"6014"
15180,"6014"
15180,"6014"
26420,"6015"
26420,"6015"
26420,"6015"
26420,"6015"
26420,"6015"
26420,"6015"
26420,"6015"
26420,"6015"
26420,"6015"
26420,"6015"
13140,"6016"
13140,"6016"
13140,"6016"
13140,"6016"
13140,"6016"
13140,"6016"
13140,"6016"
13140,"6016"
13140,"6016"
13140,"6016"
36420,"6017"
36420,"6017"
36420,"6017"
36420,"6017"
36420,"6017"
36420,"6017"
36420,"6017"
36420,"6017"
36420,"6017"
36420,"6017"
46140,"6018"
46140,"6018"
46140,"6018"
46140,"6018"
46140,"6018"
46140,"6018"
46140,"6018"
46140,"6018"
46140,"6018"
46140,"6018"
10740,"6019"
10740,"6019"
10740,"6019"
10740,"6019"
10740,"6019"
10740,"6019"
10740,"6019"
10740,"6019"
10740,"6019"
10740,"6019"
NA,"6020"
NA,"6020"
NA,"6020"
NA,"6020"
NA,"6020"
NA,"6020"
NA,"6020"
NA,"6020"
NA,"6020"
NA,"6020"
12940,"6022"
12940,"6022"
12940,"6022"
12940,"6022"
12940,"6022"
12940,"6022"
12940,"6022"
12940,"6022"
12940,"6022"
12940,"6022"
29340,"6023"
29340,"6023"
29340,"6023"
43340,"6024"
43340,"6024"
43340,"6024"
43340,"6024"
43340,"6024"
43340,"6024"
43340,"6024"
43340,"6024"
43340,"6024"
43340,"6024"
10780,"6025"
10780,"6025"
10780,"6025"
10780,"6025"
10780,"6025"
10780,"6025"
10780,"6025"
10780,"6025"
10780,"6025"
10780,"6025"
33740,"6026"
33740,"6026"
33740,"6026"
33740,"6026"
33740,"6026"
33740,"6026"
33740,"6026"
33740,"6026"
33740,"6026"
33740,"6026"
35380,"6032"
35380,"6032"
35380,"6032"
35380,"6032"
35380,"6032"
35380,"6032"
35380,"6032"
35380,"6032"
35380,"6032"
35380,"6032"
30780,"6033"
30780,"6033"
30780,"6033"
30780,"6033"
30780,"6033"
30780,"6033"
30780,"6033"
30780,"6033"
30780,"6033"
30780,"6033"
38220,"6034"
38220,"6034"
38220,"6034"
38220,"6034"
48660,"6035"
48660,"6035"
48660,"6035"
48660,"6035"
NA,"6037"
29180,"6038"
29180,"6038"
29180,"6038"
29180,"6038"
29180,"6038"
29180,"6038"
29180,"6038"
29180,"6038"
29180,"6038"
29180,"6038"
10180,"6040"
10180,"6040"
10180,"6040"
10180,"6040"
10180,"6040"
10180,"6040"
10180,"6040"
10180,"6040"
10180,"6040"
10180,"6040"
19100,"6041"
19100,"6041"
19100,"6041"
19100,"6041"
19100,"6041"
19100,"6041"
19100,"6041"
19100,"6041"
19100,"6041"
19100,"6041"
12420,"6048"
12420,"6048"
12420,"6048"
12420,"6048"
12420,"6048"
12420,"6048"
12420,"6048"
12420,"6048"
12420,"6048"
12420,"6048"
29740,"6049"
29740,"6049"
29740,"6049"
29740,"6049"
29740,"6049"
29740,"6049"
29740,"6049"
29740,"6049"
29740,"6049"
29740,"6049"
18580,"6051"
18580,"6051"
18580,"6051"
18580,"6051"
18580,"6051"
18580,"6051"
18580,"6051"
18580,"6051"
18580,"6051"
18580,"6051"
NA,"6053"
19100,"6056"
19100,"6056"
19100,"6056"
19100,"6056"
19100,"6056"
19100,"6056"
19100,"6056"
19100,"6056"
19100,"6056"
19100,"6056"
35380,"6058"
35380,"6058"
35380,"6058"
35380,"6058"
17780,"6059"
17780,"6059"
17780,"6059"
17780,"6059"
17780,"6059"
17780,"6059"
17780,"6059"
17780,"6059"
17780,"6059"
17780,"6059"
22220,"6062"
22220,"6062"
22220,"6062"
22220,"6062"
22220,"6062"
22220,"6062"
22220,"6062"
22220,"6062"
22220,"6062"
22220,"6062"
19100,"6068"
19100,"6068"
19100,"6068"
19100,"6068"
19100,"6068"
19100,"6068"
19100,"6068"
19100,"6068"
19100,"6068"
19100,"6068"
19100,"6070"
19100,"6070"
19100,"6070"
19100,"6070"
19100,"6070"
19100,"6070"
19100,"6070"
19100,"6070"
19100,"6070"
19100,"6070"
22220,"6072"
22220,"6072"
22220,"6072"
22220,"6072"
22220,"6072"
22220,"6072"
22220,"6072"
22220,"6072"
22220,"6072"
22220,"6072"
42140,"6077"
42140,"6077"
42140,"6077"
42140,"6077"
42140,"6077"
42140,"6077"
42140,"6077"
42140,"6077"
42140,"6077"
42140,"6077"
26380,"6080"
26380,"6080"
26380,"6080"
26380,"6080"
32220,"6081"
32220,"6081"
32220,"6081"
32220,"6081"
26420,"6082"
26420,"6082"
26420,"6082"
26420,"6082"
26420,"6082"
26420,"6082"
26420,"6082"
26420,"6082"
26420,"6082"
26420,"6082"
NA,"6084"
NA,"6084"
NA,"6084"
NA,"6084"
NA,"6084"
NA,"6084"
NA,"6084"
NA,"6084"
NA,"6084"
NA,"6084"
22900,"6086"
22900,"6086"
22900,"6086"
22900,"6086"
22900,"6086"
22900,"6086"
22900,"6086"
22900,"6086"
22900,"6086"
22900,"6086"
35380,"6088"
35380,"6088"
35380,"6088"
35380,"6088"
35380,"6088"
35380,"6088"
35380,"6088"
35380,"6088"
35380,"6088"
35380,"6088"
46340,"6089"
46340,"6089"
46340,"6089"
46340,"6089"
32580,"6090"
32580,"6090"
32580,"6090"
32580,"6090"
32580,"6090"
32580,"6090"
32580,"6090"
32580,"6090"
32580,"6090"
32580,"6090"
NA,"6091"
NA,"6091"
NA,"6091"
NA,"6091"
NA,"6091"
NA,"6091"
NA,"6091"
NA,"6091"
NA,"6091"
NA,"6091"
NA,"6092"
45500,"6093"
45500,"6093"
45500,"6093"
30020,"6094"
30020,"6094"
30020,"6094"
30020,"6094"
30020,"6094"
30020,"6094"
30020,"6094"
30020,"6094"
30020,"6094"
30020,"6094"
47020,"6095"
47020,"6095"
47020,"6095"
47020,"6095"
47020,"6095"
47020,"6095"
47020,"6095"
47020,"6095"
47020,"6095"
47020,"6095"
36420,"6096"
36420,"6096"
36420,"6096"
36420,"6096"
36420,"6096"
36420,"6096"
36420,"6096"
36420,"6096"
36420,"6096"
36420,"6096"
33260,"6097"
33260,"6097"
33260,"6097"
33260,"6097"
33260,"6097"
33260,"6097"
33260,"6097"
33260,"6097"
33260,"6097"
33260,"6097"
32580,"6099"
32580,"6099"
32580,"6099"
32580,"6099"
22140,"6100"
22140,"6100"
22140,"6100"
19100,"6101"
19100,"6101"
19100,"6101"
19100,"6101"
19100,"6101"
19100,"6101"
19100,"6101"
19100,"6101"
19100,"6101"
19100,"6101"
41660,"6102"
41660,"6102"
41660,"6102"
41660,"6102"
41660,"6102"
41660,"6102"
41660,"6102"
41660,"6102"
41660,"6102"
26420,"6103"
26420,"6103"
26420,"6103"
26420,"6103"
26420,"6103"
26420,"6103"
26420,"6103"
26420,"6103"
26420,"6103"
27860,"6104"
27860,"6104"
27860,"6104"
27860,"6104"
26300,"6105"
26300,"6105"
26300,"6105"
26300,"6105"
NA,"6107"
NA,"6107"
NA,"6107"
NA,"6107"
NA,"6107"
NA,"6107"
NA,"6107"
NA,"6107"
NA,"6107"
26420,"6108"
26420,"6108"
26420,"6108"
26420,"6108"
26420,"6108"
26420,"6108"
26420,"6108"
35380,"6109"
35380,"6109"
35380,"6109"
35380,"6109"
NA,"6110"
NA,"6110"
NA,"6110"
NA,"6110"
NA,"6110"
NA,"6110"
10740,"6111"
10740,"6111"
10740,"6111"
10740,"6111"
10740,"6111"
10740,"6111"
10740,"6111"
35380,"6112"
35380,"6112"
35380,"6112"
35380,"6112"
19100,"6113"
19100,"6113"
19100,"6113"
19100,"6113"
19100,"6114"
19100,"6114"
19100,"6114"
19100,"6114"
19100,"6114"
33420,"6115"
33420,"6115"
33420,"6115"
33420,"6115"
19100,"6116"
19100,"6116"
19100,"6116"
19100,"6116"
36420,"6118"
36420,"6118"
36420,"6118"
36420,"6118"
NA,"6123"
NA,"6124"
NA,"6124"
NA,"6124"
12420,"6125"
12420,"6125"
12420,"6125"
35380,"6127"
35380,"6127"
35380,"6127"
NA,"6129"
41700,"6130"
12420,"6131"
12420,"6131"
12420,"6131"
29180,"6132"
29180,"6132"
29180,"6132"
19100,"6133"
19100,"6133"
30700,"7001"
30700,"7001"
30700,"7001"
30700,"7001"
30700,"7001"
30700,"7001"
30700,"7001"
30700,"7001"
30700,"7001"
30700,"7001"
36540,"7002"
36540,"7002"
36540,"7002"
36540,"7002"
36540,"7002"
36540,"7002"
36540,"7002"
36540,"7002"
36540,"7002"
36540,"7002"
44180,"7003"
44180,"7003"
44180,"7003"
44180,"7003"
44180,"7003"
44180,"7003"
44180,"7003"
44180,"7003"
44180,"7003"
44180,"7003"
28140,"7005"
28140,"7005"
28140,"7005"
28140,"7005"
28140,"7005"
28140,"7005"
28140,"7005"
28140,"7005"
28140,"7005"
28140,"7005"
41180,"7006"
41180,"7006"
41180,"7006"
41180,"7006"
41180,"7006"
41180,"7006"
41180,"7006"
41180,"7006"
41180,"7006"
41180,"7006"
19340,"7007"
19340,"7007"
19340,"7007"
19340,"7007"
19340,"7007"
19340,"7007"
19340,"7007"
19340,"7007"
19340,"7007"
19340,"7007"
16300,"7008"
16300,"7008"
16300,"7008"
16300,"7008"
16300,"7008"
16300,"7008"
16300,"7008"
16300,"7008"
16300,"7008"
16300,"7008"
19340,"7009"
19340,"7009"
19340,"7009"
19340,"7009"
19340,"7009"
19340,"7009"
19340,"7009"
19340,"7009"
19340,"7009"
19340,"7009"
19780,"7010"
19780,"7010"
19780,"7010"
19780,"7010"
19780,"7010"
19780,"7010"
19780,"7010"
19780,"7010"
19780,"7010"
19780,"7010"
20220,"7011"
20220,"7011"
20220,"7011"
20220,"7011"
20220,"7011"
20220,"7011"
20220,"7011"
20220,"7011"
20220,"7011"
20220,"7011"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
NA,"7033"
NA,"7033"
NA,"7033"
NA,"7033"
NA,"7033"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
NA,"7036"
NA,"7037"
27900,"7040"
27900,"7040"
27900,"7040"
27900,"7040"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
NA,"7044"
NA,"7044"
NA,"7044"
